"class","order","family","genus","sci_name","alt_names","tax_level","life_stage","trophic_level","troph_lev_se","troph_estimate","IUCN_status","fisheries_status","commercial","recreational"
"Actinopterygii","Ophidiiformes","Ophidiidae","Chilara","Chilara taylori",NA,"species","adult",4.07,0.57,"Species","LC","none",0,0
"Actinopterygii","Myctophiformes","Myctophidae","Diaphus","Diaphus theta",NA,"species","adult",3.19,0.118,"Species","LC","none",0,0
"Actinopterygii","Stephanoberyciformes","Melamphaidae","Melamphaes","Melamphaes lugubris",NA,"species","adult",3.8,0.2,"Relatives","LC","none",0,0
"Actinopterygii","Myctophiformes","Myctophidae","Lampanyctus","Lampanyctus regalis",NA,"species","adult",3.2,0.4,"Species","LC","none",0,0
"Actinopterygii","Myctophiformes","Myctophidae","Lampanyctus","Lampanyctus ritteri",NA,"species","adult",3.37,0.45,"Species","LC","none",0,0
"Actinopterygii","Myctophiformes","Myctophidae","Protomyctophum","Protomyctophum crockeri",NA,"species","adult",3.2,0.5,"Relatives","LC","none",0,0
"Actinopterygii","Scorpaeniformes","Hexagrammidae","Zaniolepis","Zaniolepis latipinnis","Zaniolepis latipinnis","species","adult",3.1,0.2,"Species","NE","none",0,0
"Actinopterygii","Scorpaeniformes","Hexagrammidae","Oxylebius","Oxylebius pictus","Oxylebius pictus","species","adult",3.4,0.42,"Species","NE","none",0,1
"Actinopterygii","Beloniformes","Scomberesocidae","Scomberesox","Scomberesox saurus saurus",NA,"species","adult",3.91,0.47,"Species","LC","minor commercial",1,0
"Actinopterygii","Perciformes","Kyphosidae","Medialuna","Medialuna californiensis",NA,"species","adult",2.67,0.22,"Species","LC","none",0,0
"Actinopterygii","Syngnathiformes","Centriscidae","Macroramphosus","Macroramphosus scolopax",NA,"species","adult",3.47,0.4,"Species","LC","commercial",1,0
"Actinopterygii","Syngnathiformes","Centriscidae","Macroramphosus","Macroramphosus scolopax",NA,"species","juvenile",NA,NA,NA,"LC","aquarium",0,0
"Actinopterygii","Perciformes","Sparidae","Diplodus","Diplodus sargus",NA,"species","adult",3.38,0.088,"Species","LC","minor commercial",1,1
"Actinopterygii","Syngnathiformes","Centriscidae","Macroramphosus","Macroramphosus gracilis","Macroramphosus gracilis","species","juvenile",NA,NA,NA,"NE","none",0,0
"Actinopterygii","Perciformes","Caproidae","Antigonia","Antigonia capros",NA,"species","adult",4.05,0.53,"Species","LC","minor commercial",1,0
"Actinopterygii","Scorpaeniformes","Triglidae","Eutrigla","Eutrigla gurnardus",NA,"species","adult",3.87,0.013,"Species","NE","commercial",1,0
"Actinopterygii","Perciformes","Trichiuridae","Trichiurus","Trichiurus lepturus","Trichiurus nitens; Clupea haumela Forsskål, 1775; Trichiurus argenteus Shaw, 1803; Trichiurus coxii Ramsay & Ogilby, 1887; Trichiurus haumela (Forsskål, 1775); Trichiurus japonicus Temminck & Schlegel, 1844; Trichiurus lajor Bleeker, 1854; Trichiurus lepturus japonicus Temminck & Schlegel, 1844; Trichiurus malabaricus Day, 1866","species","juvenile",NA,NA,NA,"LC","highly commercial",1,1
"Actinopterygii","Stomiiformes","Sternoptychidae","Argyropelecus","Argyropelecus sladeni","Argyropelecus sladeni","species","adult",3.1,0.16,"species","LC","none",0,0
"Actinopterygii","Stomiiformes","Stomiidae","Aristostomias","Aristostomias scintillans","Aristostomias scintillans","species","adult",3.5,0.5,"Species","NE","none",0,0
"Actinopterygii","Beloniformes","Belonidae","Belone","Belone belone",NA,"species","adult",4.16,0.366,"Species","LC","commercial",1,1
"Actinopterygii","Myctophiformes","Myctophidae","Benthosema","Benthosema glaciale",NA,"species","adult",2.99,0.29,"Species","LC","potential",0,0
"Actinopterygii","Beryciformes","Berycidae","Beryx","Beryx splendens",NA,"species","adult",3.81,0.74,"Species","LC","commercial",1,0
"Actinopterygii","Perciformes","Sparidae","Boops","Boops boops",NA,"species","adult",2.79,0.041,"Species","LC","highly commercial",1,1
"Actinopterygii","Myctophiformes","Myctophidae","Ceratoscopelus","Ceratoscopelus maderensis",NA,"species","adult",3.05,0.21,"Species","LC","none",0,0
"Actinopterygii","Myctophiformes","Myctophidae","Ceratoscopelus","Ceratoscopelus townsendi",NA,"species","adult",3.5,0.5,"Species","LC","none",0,0
"Actinopterygii","Myctophiformes","Myctophidae","Ceratoscopelus","Ceratoscopelus warmingii",NA,"species","adult",3.4,0.53,"Food Items","LC","none",0,0
"Actinopterygii","Anguilliformes","Congridae","Congriscus","Congriscus megastoma","Thalassenchelys coheni","species","adult",4,0.67,"species","LC","none",0,0
"Actinopterygii","Anguilliformes","Congridae","Congriscus","Congriscus megastoma","Thalassenchelys coheni","species","juvenile",NA,NA,NA,"LC","none",0,0
"Actinopterygii","Perciformes","Nomeidae","Cubiceps","Cubiceps pauciradiatus",NA,"species","adult",3.6,0.2,"Species","LC","none",0,0
"Actinopterygii","Myctophiformes","Myctophidae","Diaphus","Diaphus effulgens",NA,"species","adult",3,0,"Species","LC","none",0,0
"Actinopterygii","Perciformes","Gempylidae","Diplospinus","Diplospinus multistriatus",NA,"species","adult",3.51,0.52,"Species","LC","subsistence",1,0
"Actinopterygii","Myctophiformes","Myctophidae","Electrona","Electrona risso",NA,"species","adult",3.4,0.45,"Food Items","LC","none",0,0
"Petromyzonti","Petromyzontiformes","Petromyzontidae","Entosphenus","Entosphenus tridentatus","Lampetra tridentata","species","juvenile",NA,NA,NA,"NE","subsistence",1,0
"Actinopterygii","Gadiformes","Lotidae","Gaidropsarus","Gaidropsarus vulgaris",NA,"species","adult",3.47,0.37,"Species","LC","minor commercial",1,0
"Actinopterygii","Perciformes","Gempylidae","Gempylus","Gempylus serpens",NA,"species","adult",4.35,0.7,"Species","LC","minor commercial",1,0
"Actinopterygii","Stomiiformes","Stomiidae","Idiacanthus","Idiacanthus antrostomus","Idiacanthus antrostomus","species","adult",3.8,0.6,"Species","NE","none",0,0
"Actinopterygii","Myctophiformes","Myctophidae","Lampanyctus","Lampanyctus alatus",NA,"species","adult",3.22,0.32,"Species","LC","none",0,0
"Actinopterygii","Myctophiformes","Myctophidae","Lampanyctus","Lampanyctus crocodilus",NA,"species","adult",3.22,0.39,"Species","LC","potential",0,0
"Actinopterygii","Myctophiformes","Myctophidae","Lampanyctus","Lampanyctus intricarius",NA,"species","adult",3.4,0.45,"Species","LC","none",0,0
"Actinopterygii","Myctophiformes","Myctophidae","Lobianchia","Lobianchia gemellarii",NA,"species","adult",3,0,"Species","LC","none",0,0
"Actinopterygii","Scorpaeniformes","Cottidae","Clinocottu","Clinocottus acuticeps",NA,"species","adult",3.5,0.37,NA,"NE","none",0,0
"Actinopterygii","Scorpaeniformes","Cottidae","Clinocottu","Clinocottus acuticeps",NA,"species","juvenile",NA,NA,NA,"NE","none",0,0
"Actinopterygii","Perciformes","Gempylidae","Nealotus","Nealotus tripes",NA,"species","adult",4.2,0.73,"Species","LC","subsistence",1,0
"Actinopterygii","Perciformes","Gempylidae","Nesiarchus","Nesiarchus nasutus",NA,"species","adult",4.33,0.71,"Species","LC","minor commercial",1,0
"Actinopterygii","Clupeiformes","Clupeidae","Sardinella","Sardinella aurita",NA,"species","adult",3.4,0.45,"Species","LC","highly commercial",1,0
"Actinopterygii","Perciformes","Scombridae","Scomber","Scomber japonicus",NA,"species","adult",3.38,0.104,"Species","LC","highly commercial",1,1
"Actinopterygii","Myctophiformes","Myctophidae","Stenobrachius","Stenobrachius leucopsarus",NA,"species","adult",3.1,0.51,"Species","LC","none",0,0
"Actinopterygii","Stomiiformes","Sternoptychidae","Sternoptyx","Sternoptyx diaphana",NA,"species","adult",3.44,0.161,"Species","LC","none",0,0
"Actinopterygii","Myctophiformes","Myctophidae","Symbolophorus","Symbolophorus californiensis","Symbolophorus californiensis; Myctophum californiense Eigenmann & Eigenmann, 1889; Symbolophorus californiense (Eigenmann & Eigenmann, 1889)","species","adult",3.1,0.27,"Species","LC","none",0,0
"Actinopterygii","Stomiiformes","Stomiidae","Tactostoma","Tactostoma macropus","Tactostoma macropus","species","adult",4.2,0,"Species","NE","none",0,0
"Actinopterygii","Perciformes","Scombridae","Thunnus","Thunnus alalunga","Thunnus alalunga","species","adult",4.3,0.2,"Species","NT","highly commercial",1,1
"Actinopterygii","Perciformes","Trichiuridae","Trichiurus","Trichiurus lepturus","Trichiurus nitens; Clupea haumela Forsskål, 1775; Trichiurus argenteus Shaw, 1803; Trichiurus coxii Ramsay & Ogilby, 1887; Trichiurus haumela (Forsskål, 1775); Trichiurus japonicus Temminck & Schlegel, 1844; Trichiurus lajor Bleeker, 1854; Trichiurus lepturus japonicus Temminck & Schlegel, 1844; Trichiurus malabaricus Day, 1865","species","adult",4.4,0.4,"Species","LC","highly commercial",1,1
"Actinopterygii","Perciformes","Scombridae","Katsuwonus","Katsuwonus pelamis",NA,"species","adult",4.43,0.474,"Species","LC","highly commercial",1,1
"Actinopterygii","Clupeiformes","Clupeidae","Sardina","Sardina pilchardus",NA,"species","adult",3.06,0.1,"Species","LC","highly commercial",1,0
"Actinopterygii","Argentiniformes","Bathylagidae","Bathylagoides","Bathylagoides wesethi",NA,"species","adult",3.4,0.4,"Relatives","NE","none",0,0
"Actinopterygii","Argentiniformes","Bathylagidae","Bathylagoides","Bathylagoides wesethi",NA,"species","juvenile",NA,NA,NA,"NE","none",0,0
"Actinopterygii","Perciformes","Tetragonuridae","Tetragonurus","Tetragonurus atlanticus",NA,"species","adult",3.64,0.37,"Species","LC","none",0,0
"Actinopterygii","Perciformes","Tetragonuridae","Tetragonurus","Tetragonurus cuvieri",NA,"species","adult",3.78,0.35,"Species","LC","none",0,0
"Actinopterygii","Scorpaeniformes","Sebastidae","Sebastes","Sebastes helvomaculatus",NA,"species","adult",3.7,0.6,"Relatives","NE","recreational",0,1
"Actinopterygii","Scorpaeniformes","Sebastidae","Sebastes","Sebastes wilsoni",NA,"species","adult",3.6,0.6,"Relatives","NE","recreational",0,1
"Actinopterygii","Scorpaeniformes","Sebastidae","Sebastes","Sebastes zacentrus",NA,"species","adult",3.7,0.6,"Relatives","NE","recreational",0,1
"Actinopterygii","Stomiiformes","Sternoptychidae","Argyropelecus","Argyropelecus olfersii",NA,"species","adult",3.36,0.41,"Species","LC","none",0,0
"Actinopterygii","Salmoniformes","Salmonidae","Oncorhynchus","Oncorhynchus keta","Oncorhynchus keta","species","adult",3.7,0.2,"Species","NE","highly commercial",1,1
"Actinopterygii","Perciformes","Sparidae","Spondyliosoma","Spondyliosoma cantharus",NA,"species","adult",3.34,0.22,"Species","LC","commercial",1,1
"Actinopterygii","Perciformes","Sphyraenidae","Sphyraena","Sphyraena argentea","Sphyraena argentea","species","juvenile",NA,NA,NA,"LC","commercial",1,1
"Actinopterygii","Perciformes","Sphyraenidae","Sphyraena","Sphyraena argentea","Sphyraena argentea","species","larva",NA,NA,NA,"LC","none",0,0
"Actinopterygii","Gadiformes","Gadidae","Micromesistius","Micromesistius poutassou",NA,"species","adult",4.13,0.301,"Species","LC","highly commercial",1,0
"Actinopterygii","Aulopiformes","Paralepididae","Lestrolepis","Lestrolepis intermedia",NA,"species","adult",4,0.7,"Relatives","LC","none",0,0
"Actinopterygii","Aulopiformes","Paralepididae","Lestrolepis","Lestrolepis intermedia",NA,"species","juvenile",NA,NA,NA,"LC","none",0,0
"Actinopterygii","Aulopiformes","Paralepididae","Macroparalepis","Macroparalepis affinis",NA,"species","adult",4.1,0.7,"Relatives","LC","none",0,0
"Actinopterygii","Aulopiformes","Paralepididae","Macroparalepis","Macroparalepis affinis",NA,"species","juvenile",NA,NA,NA,"LC","none",0,0
"Actinopterygii","Aulopiformes","Paralepididae","Paralepis","Paralepis coregonoides",NA,"species","adult",4.07,0.7,"Species","LC","none",0,0
"Actinopterygii","Aulopiformes","Paralepididae","Paralepis","Paralepis speciosa",NA,"species","adult",3.15,0.36,"Species","LC","none",0,0
"Actinopterygii","Aulopiformes","Paralepididae","Sudis","Sudis hyalina",NA,"species","adult",4.2,0.7,"Relatives","DD","none",0,0
"Actinopterygii","Stomiiformes","Stomiidae","Tactostoma","Tactostoma macropus","Tactostoma macropus","species","juvenile",NA,NA,NA,"NE","none",0,0
"Actinopterygii","Perciformes","Anarhichadidae","Anarrhichthys","Anarrhichthys ocellatus",NA,"species","adult",3.51,0.53,"Species","LC","minor commercial",1,0
"Actinopterygii","Scorpaeniformes","Anoplopomatidae","Anoplopoma","Anoplopoma fimbria",NA,"species","larva",NA,NA,NA,"NE","none",0,0
"Actinopterygii","Myctophiformes","Myctophidae","Notoscopelus","Notoscopelus kroyeri",NA,"species","adult",3.17,0.083,"Species","LC","none",0,0
"Actinopterygii","Salmoniformes","Salmonidae","Oncorhynchus","Oncorhynchus kisutch","Oncorhynchus kisutch","species","juvenile",NA,NA,NA,"NE","none",0,0
"Actinopterygii","Gadiformes","Gadidae","Microgadus","Microgadus proximus",NA,"species","adult",3.58,0.59,"Species","NE","minor commercial",1,1
"Actinopterygii","Argentiniformes","Bathylagidae","Leuroglossus","Leuroglossus stilbius",NA,"species","adult",3.26,0.42,"Species","NE","none",0,0
"Actinopterygii","Scorpaeniformes","Sebastidae","Sebastes","Sebastes miniatus",NA,"species","adult",3.9,0.7,"Relatives","NE","minor commercial",1,1
"Actinopterygii","Scorpaeniformes","Sebastidae","Sebastes","Sebastes miniatus",NA,"species","juvenile",NA,NA,NA,"NE","none",0,0
"Actinopterygii","Stomiiformes","Stomiidae","Malacosteus","Malacosteus niger","Black dragonfish","species","adult",3.7,0.58,"species","LC","none",0,0
"Actinopterygii","Stomiiformes","Melanostomiinae",NA,"Melanostomiinae",NA,"family","adult",4.5,0.8,NA,"NE","none",0,0
"Actinopterygii","Perciformes","Nomeidae","Cubiceps","Cubiceps gracilis",NA,"species","adult",3.4,0.45,"Species","LC","none",0,0
"Actinopterygii","Perciformes","Nomeidae","Psenes","Psenes pellucidus",NA,"species","adult",3.85,0.53,"Species","LC","commercial",1,0
"Actinopterygii","Myctophiformes","Myctophidae","Triphoturus","Triphoturus mexicanus",NA,"species","adult",3.33,0.4,"Species","LC","none",0,0
"Actinopterygii","Perciformes","Chiasmodontidae","Chiasmodon","Chiasmodon niger",NA,"species","adult",4.2,0.73,"Species","LC","none",0,0
"Actinopterygii","Perciformes","Chiasmodontidae","Chiasmodon","Chiasmodon niger",NA,"species","juvenile",NA,NA,NA,"LC","none",0,0
"Actinopterygii","Perciformes","Coryphaenidae","Coryphaena","Coryphaena hippurus",NA,"species","adult",4.37,0.87,"Species","LC","highly commercial",1,1
"Actinopterygii","Perciformes","Zaproridae","Zaprora","Zaprora silenus","Zaprora silenus","species","adult",3.7,0.1,"Species","NE","subsistence",1,0
"Actinopterygii","Perciformes","Scombridae","Acanthocybium","Acanthocybium solandri","Acanthocybium solandri","species","larva",NA,NA,NA,"LC","none",0,0
"Actinopterygii","Scorpaeniformes","Agonidae","Agonopsis","Agonopsis vulsa","Agonopsis vulsa; Agonopsis emmelane (Jordan & Starks, 1895); Agonus vulsus Jordan & Gilbert, 1880; Averruncus emmelane Jordan & Starks, 1895; Podothecus vulsus (Jordan & Gilbert, 1880); Stelgis vulsus (Jordan & Gilbert, 1880); Xystes axinophrys Jordan & Starks, 1897","species","larva",NA,NA,NA,"NE","none",0,0
"Actinopterygii","Aulopiformes","Paralepididae","Arctozenus","Arctozenus risso",NA,"species","juvenile",NA,NA,NA,"LC","none",0,0
"Actinopterygii","Stomiiformes","Sternoptychidae","Argyropelecus","Argyropelecus sladeni","Argyropelecus sladeni","species","larva",NA,NA,NA,"LC","none",0,0
"Actinopterygii","Stomiiformes","Sternoptychidae","Argyropelecus","Argyropelecus sladeni","Argyropelecus sladeni","species","juvenile",NA,NA,NA,"LC","none",0,0
"Actinopterygii","Stomiiformes","Stomiidae","Aristostomias","Aristostomias scintillans","Aristostomias scintillans","species","juvenile",NA,NA,NA,"NE","none",0,0
"Actinopterygii","Stomiiformes","Stomiidae","Aristostomias","Aristostomias scintillans","Aristostomias scintillans","species","larva",NA,NA,NA,"NE","none",0,0
"Actinopterygii","Pleuronectiformes","Pleuronectidae","Atheresthes","Atheresthes stomias","Atheresthes stomias; Platysomatichthys stomias Jordan & Gilbert, 1880; Reinhardtius stomias (Jordan & Gilbert, 1880)","species","adult",4.2,0.3,"Species","NE","highly commercial",1,1
"Actinopterygii","Atheriniformes","Atherinidae","Atherinopsis","Atherinopsis californiensis",NA,"species","larva",NA,NA,NA,"LC","none",0,0
"Actinopterygii","Ophidiiformes","Aphyonidae","Barathronus","Barathronus parfaiti",NA,"species","adult",3.4,0.5,"Relatives","DD","none",0,0
"Actinopterygii","Ophidiiformes","Aphyonidae","Barathronus","Barathronus parfaiti",NA,"species","juvenile",NA,NA,NA,"DD","none",0,0
"Actinopterygii","Scorpaeniformes","Agonidae","Bathyagonus","Bathyagonus pentacanthus",NA,"species","adult",3.2,0.4,"Relatives","NE","none",0,0
"Actinopterygii","Scorpaeniformes","Agonidae","Bathyagonus","Bathyagonus pentacanthus",NA,"species","juvenile",NA,NA,NA,"NE","none",0,0
"Actinopterygii","Beryciformes","Berycidae","Beryx","Beryx splendens",NA,"species","larva",NA,NA,NA,"LC","none",0,0
"Actinopterygii","Beryciformes","Berycidae","Beryx","Beryx splendens",NA,"species","juvenile",NA,NA,NA,"LC","none",0,0
"Actinopterygii","Perciformes","Blenniidae","Blennius","Blennius ocellaris",NA,"species","adult",3.49,0.43,"Species","LC","minor commercial",1,0
"Actinopterygii","Perciformes","Caproidae","Capros","Capros aper",NA,"species","adult",3.14,0.3,"Species","LC","none",0,0
"Actinopterygii","Perciformes","Caproidae","Capros","Capros aper",NA,"species","juvenile",NA,NA,NA,"LC","none",0,0
"Actinopterygii","Perciformes","Centrolophidae","Centrolophus","Centrolophus niger",NA,"species","larva",NA,NA,NA,"LC","none",0,0
"Actinopterygii","Stomiiformes","Stomiidae","Chauliodus","Chauliodus macouni","Chauliodus macouni","species","juvenile",NA,NA,NA,"NE","none",0,0
"Actinopterygii","Stomiiformes","Stomiidae","Chauliodus","Chauliodus macouni","Chauliodus macouni","species","larva",NA,NA,NA,"NE","none",0,0
"Actinopterygii","Ophidiiformes","Ophidiidae","Chilara","Chilara taylori",NA,"species","juvenile",NA,NA,NA,"LC","none",0,0
"Actinopterygii","Aulopiformes","Chlorophthalmidae","Chlorophthalmus","Chlorophthalmus agassizi",NA,"species","larva",NA,NA,NA,"LC","none",0,0
"Actinopterygii","Beloniformes","Scomberesocidae","Cololabis","Cololabis saira",NA,"species","juvenile",NA,NA,NA,"NE","none",0,0
"Actinopterygii","Anguilliformes","Congridae","Congriscus","Congriscus megastoma","Thalassenchelys coheni","species","larva",NA,NA,NA,"LC","none",0,0
"Actinopterygii","Perciformes","Priacanthidae","Cookeolus","Cookeolus japonicus",NA,"species","larva",NA,NA,NA,"LC","none",0,0
"Actinopterygii","Perciformes","Priacanthidae","Cookeolus","Cookeolus japonicus",NA,"species","juvenile",NA,NA,NA,"LC","none",0,0
"Actinopterygii","Lampriformes","Trachipteridae","Desmodema","Desmodema polystictum",NA,"species","adult",4.15,0.51,"Species","LC","commercial",1,0
"Actinopterygii","Myctophiformes","Myctophidae","Diaphus","Diaphus effulgens",NA,"species","larva",NA,NA,NA,"LC","none",0,0
"Actinopterygii","Beryciformes","Diretmidae","Diretmus","Diretmus argenteus",NA,"species","larva",NA,NA,NA,"LC","none",0,0
"Actinopterygii","Beryciformes","Diretmidae","Diretmus","Diretmus argenteus",NA,"species","adult",3.4,0.45,"Species","LC","potential",0,0
"Actinopterygii","Beryciformes","Diretmidae","Diretmus","Diretmus argenteus",NA,"species","juvenile",NA,NA,NA,"LC","none",0,0
"Petromyzonti","Petromyzontiformes","Petromyzontidae","Entosphenus","Entosphenus tridentatus","Lampetra tridentata","species","adult",4.5,0.8,"Species","NE","subsistence",1,0
"Petromyzonti","Petromyzontiformes","Petromyzontidae","Entosphenus","Entosphenus tridentatus","Lampetra tridentata","species","larva",NA,NA,NA,"NE","none",0,0
"Actinopterygii","Scorpaeniformes","Sebastidae","Heliocolenus","Helicolenus dactylopterus",NA,"species","adult",3.54,0.58,"Species","LC","commercial",1,0
"Actinopterygii","Stomiiformes","Stomiidae","Idiacanthus","Idiacanthus antrostomus","Idiacanthus antrostomus","species","juvenile",NA,NA,NA,"NE","none",0,0
"Actinopterygii","Stomiiformes","Stomiidae","Idiacanthus","Idiacanthus antrostomus","Idiacanthus antrostomus","species","larva",NA,NA,NA,"NE","none",0,0
"Actinopterygii","Tetraodontiformes","Ostraciidae","Lactoria","Lactoria diaphana",NA,"species","adult",3.3,0.37,"Species","NE","none",0,0
